"Decade","Artist","Songs","Links"
1980,"Klonoa - Door to Phantomile","Untamed Heart","/theorytab/view/klonoa---door-to-phantomile/untamed-heart"
1980,"Karmin","Brokenhearted","/theorytab/view/karmin/brokenhearted"
1980,"Feist","Secret Heart","/theorytab/view/feist/secret-heart"
1980,"Jo Blankenburg","Gryphonheart","/theorytab/view/jo-blankenburg/gryphonheart"
1980,"The Kooks","Junk Of The Heart","/theorytab/view/the-kooks/junk-of-the-heart"
1980,"DECO 27","Streaming Heart","/theorytab/view/deco-27/streaming-heart"
1980,"Michael Bolton","Start Breaking My Heart","/theorytab/view/michael-bolton/start-breaking-my-heart"
1980,"Traverse Town","Kingdom Hearts","/theorytab/view/traverse-town/kingdom-hearts"
1980,"Joe Hisaishi and Rei Kondoh feat Archie Buchanan","Kokoro no Kakera - Pieces of a Broken Heart","/theorytab/view/joe-hisaishi-and-rei-kondoh-feat-archie-buchanan/kokoro-no-kakera---pieces-of-a-broken-heart"
1980,"Peter McConnell","Hearthstone Main Title","/theorytab/view/peter-mcconnell/hearthstone-main-title"
1980,"Game Freak","Hearthome City","/theorytab/view/game-freak/hearthome-city"
1980,"Mariah Carey","Heartbreaker","/theorytab/view/mariah-carey/heartbreaker"
1980,"Twin Atlantic","Heart And Soul","/theorytab/view/twin-atlantic/heart-and-soul"
1980,"In Hearts Wake","Healer","/theorytab/view/in-hearts-wake/healer"
1980,"Different Heaven","My Heart","/theorytab/view/different-heaven/my-heart"
1980,"ZUN","Warrior Maiden - Heart of Valkyrie","/theorytab/view/zun/warrior-maiden---heart-of-valkyrie"
1980,"Vandenberg","Burning Heart","/theorytab/view/vandenberg/burning-heart"
1980,"Eric Nam","Melt My Heart","/theorytab/view/eric-nam/melt-my-heart"
1980,"Kentarou Haneda","Wizardry V - Heart of the Maelstrom - Title","/theorytab/view/kentarou-haneda/wizardry-v---heart-of-the-maelstrom---title"
1980,"Sailor Moon","Heart Moving","/theorytab/view/sailor-moon/heart-moving"
1980,"The Asteroids Galaxy Tour","Heart Attack","/theorytab/view/the-asteroids-galaxy-tour/heart-attack"
1980,"Pink Floyd","Atom Heart Mother","/theorytab/view/pink-floyd/atom-heart-mother"
1980,"The Oh Hellos","Hello My Old Heart","/theorytab/view/the-oh-hellos/hello-my-old-heart"
1980,"Bonnie Tyler","It's a Heartache","/theorytab/view/bonnie-tyler/its-a-heartache"
1980,"Brolle Jr","Heartbreak City","/theorytab/view/brolle-jr/heartbreak-city"
1980,"Wilco","I Am Trying to Break Your Heart","/theorytab/view/wilco/i-am-trying-to-break-your-heart"
1980,"Kylie Minogue","Hand On Your Heart","/theorytab/view/kylie-minogue/hand-on-your-heart"
1980,"Beach House","Heart of Chambers","/theorytab/view/beach-house/heart-of-chambers"
1980,"Steps","Empire Of Hearts","/theorytab/view/steps/loves-got-a-hold-on-my-heart"
1980,"Tom Petty and the Heartbreakers","Heart Starts To Beat","/theorytab/view/tom-petty-and-the-heartbreakers/mary-janes-last-dance"
1980,"Backstreet Boys","Tearin Up My Heart","/theorytab/view/backstreet-boys/quit-playing-games-with-my-heart"
1980,"Melody's Echo Chamber","Heartbreaker","/theorytab/view/melodys-echo-chamber/cross-my-heart"
1980,"James Horner","HeartGold SoulSilver Title Screen","/theorytab/view/james-horner/braveheart---wallace-courts-murron"
1980,"Owl City","Heart Beat Rock","/theorytab/view/owl-city/if-my-heart-was-a-house"
1980,"Heart","Whole Heart ft Bipolar Sunshine","/theorytab/view/heart/alone"
1980,"Metronomy","Heart-shaped Chant","/theorytab/view/metronomy/heartbreaker"
1980,"Jack Johnson","From The Bottom Of My Broken Heart","/theorytab/view/jack-johnson/you-and-your-heart"
1980,"Miley Cyrus","What Becomes Of The Brokenhearted","/theorytab/view/miley-cyrus/nothing-breaks-like-a-heart"
1980,"Strange Talk","Christina Perri","/theorytab/view/strange-talk/young-hearts"
1980,"You Am I","Love's Got A Hold On My Heart","/theorytab/view/you-am-i/heavy-heart"
1980,"Coldabank","Mary Jane's Last Dance","/theorytab/view/coldabank/heart-strings---the-writers-block-remix"
1980,"Lady Gaga","Quit Playing Games With My Heart","/theorytab/view/lady-gaga/diamond-heart"
1980,"Marina and the Diamonds","Cross My Heart","/theorytab/view/marina-and-the-diamonds/how-to-be-a-heartbreaker"
1980,"Duke Ellington","Braveheart - Wallace Courts Murron","/theorytab/view/duke-ellington/i-let-a-song-go-out-of-my-heart"
1980,"Tom Petty and the Heartbreakers","If My Heart Was A House","/theorytab/view/tom-petty-and-the-heartbreakers/refugee"
1980,"LOONA CHUU","Alone","/theorytab/view/loona-chuu/heart-attack"
1980,"Colony 5","Heartbreaker","/theorytab/view/colony-5/synchronized-hearts"
1980,"Juice Newton","You And Your Heart","/theorytab/view/juice-newton/queen-of-hearts"
1980,"Shota Kageyama","Nothing Breaks Like A Heart","/theorytab/view/shota-kageyama/an-unwavering-heart"
1980,"Porter Robinson","Young Hearts","/theorytab/view/porter-robinson/lionhearted"
1980,"Madonna","Heavy Heart","/theorytab/view/madonna/open-your-heart"
1980,"Fever Ray","Heart Strings - The Writers Block Remix","/theorytab/view/fever-ray/if-i-had-a-heart"
1980,"Amy Grant","Diamond Heart","/theorytab/view/amy-grant/every-heartbeat"
1980,"Leighton Meester","How to be a Heartbreaker","/theorytab/view/leighton-meester/heartstrings"
1980,"Delegation","I Let A Song Go Out Of My Heart","/theorytab/view/delegation/heartache-no-9"
1980,"Twice","Refugee","/theorytab/view/twice/heart-shaker"
1980,"Taylor Swift","Heart Attack","/theorytab/view/taylor-swift/king-of-my-heart"
1980,"Mitski","Synchronized Hearts","/theorytab/view/mitski/washing-machine-heart"
1980,"CANDY ISLAND with Sachiko Koshimizu","Queen of Hearts","/theorytab/view/candy-island-with-sachiko-koshimizu/heart-voice"
1980,"Gaia - Armin Van Buuren","An Unwavering Heart","/theorytab/view/gaia---armin-van-buuren/empire-of-hearts"
1980,"Blasterjaxx and Marnik","Lionhearted","/theorytab/view/blasterjaxx-and-marnik/heart-starts-to-beat"
1980,"Nsync","Open Your Heart","/theorytab/view/nsync/tearin-up-my-heart"
1980,"Alabama Shakes","If I Had A Heart","/theorytab/view/alabama-shakes/heartbreaker"
1980,"Pokemon","Every Heartbeat","/theorytab/view/pokemon/heartgold-soulsilver-title-screen"
1980,"Kylie Minogue","Heartstrings","/theorytab/view/kylie-minogue/heart-beat-rock"
1980,"Gryffin","Heartache No 9","/theorytab/view/gryffin/whole-heart-ft-bipolar-sunshine"
1980,"Nana Mizuki","Heart Shaker","/theorytab/view/nana-mizuki/heart-shaped-chant"
1980,"Britney Spears","King Of My Heart","/theorytab/view/britney-spears/from-the-bottom-of-my-broken-heart"
1980,"Mitski","Washing Machine Heart","/theorytab/view/nana-mizuki/heart-shaped-chant"
1980,"CANDY ISLAND with Sachiko Koshimizu","Heart Voice","/theorytab/view/britney-spears/from-the-bottom-of-my-broken-heart"
1980,"Bruce Springsteen","Dancing in the Dark","/theorytab/view/bruce-springsteen/dancing-in-the-dark"
1980,"Bruce Springsteen","Born in the USA","/theorytab/view/bruce-springsteen/born-in-the-usa"
1980,"Phil Collins","In The Air Tonight","/theorytab/view/phil-collins/in-the-air-tonight"
1980,"Phil Collins","Another Day in Paradise","/theorytab/view/phil-collins/another-day-in-paradise"
1980,"Phil Collins","You Can't Hurry Love","/theorytab/view/phil-collins/you-cant-hurry-love"
1980,"Phil Collins","Can't Stop Loving You","/theorytab/view/phil-collins/cant-stop-loving-you"
1980,"Steve Winwood","Higher Love","/theorytab/view/steve-winwood/higher-love"
1980,"Steve Winwood","Valerie","/theorytab/view/steve-winwood/valerie"
1980,"Steve Winwood","Back In The High Life Again","/theorytab/view/steve-winwood/back-in-the-high-life-again"
1980,"Donna Summer","I Feel Love","/theorytab/view/donna-summer/i-feel-love"
1980,"Donna Summer","Hot Stuff","/theorytab/view/donna-summer/hot-stuff"
1980,"Donna Summer","MacArthur Park","/theorytab/view/donna-summer/macarthur-park"
1990,"Madonna","Like A Prayer","/theorytab/view/madonna/like-a-prayer"
1990,"The Beatles","Lady Madonna","/theorytab/view/the-beatles/lady-madonna"
1990,"Madonna","Girl Gone Wild","/theorytab/view/madonna/girl-gone-wild"
1990,"Madonna","Frozen","/theorytab/view/madonna/frozen"
1990,"Madonna","La Isla Bonita","/theorytab/view/madonna/la-isla-bonita"
1990,"Marina and the Diamonds","Primadonna","/theorytab/view/marina-and-the-diamonds/primadonna"
1990,"Madonna","Hung Up","/theorytab/view/madonna/hung-up"
1990,"Madonna","Beautiful Stranger","/theorytab/view/madonna/beautiful-stranger"
1990,"Madonna","Into The Groove","/theorytab/view/madonna/into-the-groove"
1990,"Madonna","Material Girl","/theorytab/view/madonna/material-girl"
1990,"Madonna","Take A Bow","/theorytab/view/madonna/take-a-bow"
1990,"Madonna","Ray Of Light","/theorytab/view/madonna/ray-of-light"
1990,"Madonna","Devil Pray","/theorytab/view/madonna/devil-pray"
1990,"Madonna","Give Me All Your Luvin'","/theorytab/view/madonna/give-me-all-your-luvin"
1990,"Madonna","Express Yourself","/theorytab/view/madonna/express-yourself"
1990,"Madonna","Sky Fits Heaven","/theorytab/view/madonna/sky-fits-heaven"
1990,"Madonna","Swim","/theorytab/view/madonna/swim"
1990,"Madonna","The Power Of Goodbye","/theorytab/view/madonna/the-power-of-goodbye"
1990,"Madonna","Vogue","/theorytab/view/madonna/vogue"
1990,"Madonna","Don't Tell Me","/theorytab/view/madonna/dont-tell-me"
1990,"Madonna","Sorry","/theorytab/view/madonna/sorry"
1990,"Madonna","Candy Perfume Girl","/theorytab/view/madonna/candy-perfume-girl"
1990,"Madonna","Like A Virgin","/theorytab/view/madonna/like-a-virgin"
1990,"Madonna","Holiday","/theorytab/view/madonna/holiday"
1990,"Madonna","Nothing Really Matters","/theorytab/view/madonna/nothing-really-matters"
1990,"Madonna","Live To Tell","/theorytab/view/madonna/live-to-tell"
1990,"Madonna","Liquid Love","/theorytab/view/madonna/liquid-love"
1990,"Madonna","I'm A Sinner","/theorytab/view/madonna/im-a-sinner"
1990,"Madonna","Mer Girl","/theorytab/view/madonna/mer-girl"
1990,"Madonna","Open Your Heart","/theorytab/view/madonna/open-your-heart"
1990,"Madonna","Bad Girl","/theorytab/view/madonna/bad-girl"
1990,"Madonna","Cherish","/theorytab/view/madonna/cherish"
1990,"Madonna","True Blue","/theorytab/view/madonna/true-blue"
1990,"Madonna","Dress You Up","/theorytab/view/madonna/dress-you-up"
1990,"Madonna feat Avicii","Borderline","/theorytab/view/madonna/borderline"
1990,"Madonna","Lucky Star","/theorytab/view/madonna/lucky-star"
1990,"Madonna","Who's That Girl","/theorytab/view/madonna/whos-that-girl"
1990,"Madonna","Girl Gone Wild UMF Mix","/theorytab/view/madonna-feat-avicii/girl-gone-wild-umf-mix"
1990,"Madonna","I'll Remember","/theorytab/view/madonna/ill-remember"
1990,"Madonna","Secret","/theorytab/view/madonna/secret"
1990,"Madonna","Bitch I'm Madonna","/theorytab/view/madonna/bitch-im-madonna"
1990,"Madonna","Masterpiece","/theorytab/view/madonna/masterpiece"
1990,"Madonna","Papa Don't Preach","/theorytab/view/madonna/papa-dont-preach"
1990,"Madonna","Erotica","/theorytab/view/madonna/erotica"
1990,"Mariah Carey","All I Want For Christmas Is You","/theorytab/view/mariah-carey/all-i-want-for-christmas-is-you"
1990,"Mariah Carey","Always Be My Baby","/theorytab/view/mariah-carey/always-be-my-baby"
1990,"Mariah Carey","We Belong Together","/theorytab/view/mariah-carey/we-belong-together"
1990,"Mariah Carey","Underneath The Stars","/theorytab/view/mariah-carey/underneath-the-stars"
1990,"Mariah Carey","Vision of Love","/theorytab/view/mariah-carey/vision-of-love"
1990,"Mariah Carey","Lead The Way","/theorytab/view/mariah-carey/lead-the-way"
1990,"Mariah Carey","Infinity","/theorytab/view/mariah-carey/infinity"
1990,"Busta Rhymes -Mariah Carey","I Know What You Want","/theorytab/view/busta-rhymes--mariah-carey/i-know-what-you-want"
1990,"Mariah Carey","Heartbreaker","/theorytab/view/mariah-carey/heartbreaker"
1990,"Mariah Carey","Honey","/theorytab/view/mariah-carey/honey"
1990,"Mariah Carey","My All","/theorytab/view/mariah-carey/my-all"
1990,"Mariah Carey","Fantasy","/theorytab/view/mariah-carey/hero"
1990,"Mariah Carey","Hero","/theorytab/view/mariah-carey/caution"
1990,"Mariah Carey","Caution","/theorytab/view/mariah-carey/with-you"
1990,"Mariah Carey","With You","/theorytab/view/mariah-carey/fantasy"
1990,"TLC","No Scrubs","/theorytab/view/tlc/no-scrubs"
1990,"TLC","Waterfalls","/theorytab/view/tlc/waterfalls"
1990,"TLC","Unpretty","/theorytab/view/tlc/unpretty"
1990,"TLC","Creep","/theorytab/view/tlc/creep"
1990,"TLC","Damaged","/theorytab/view/tlc/damaged"
1990,"TLC","This Is How It Works","/theorytab/view/tlc/this-is-how-it-works"
1990,"TLC","Hat 2 Da Back","/theorytab/view/tlc/baby-baby-baby"
1990,"TLC","Diggin' On You","/theorytab/view/tlc/hat-2-da-back"
1990,"TLC","Ain't 2 Proud 2 Beg","/theorytab/view/tlc/diggin-on-you"
1990,"TLC","Red Light Special","/theorytab/view/tlc/aint-2-proud-2-beg"
1990,"TLC","Baby-Baby-Baby","/theorytab/view/tlc/red-light-special"
1990,"Whitney Houston","I Will Always Love You","/theorytab/view/whitney-houston/i-will-always-love-you"
1990,"Whitney Houston","Greatest Love Of All","/theorytab/view/whitney-houston/greatest-love-of-all"
1990,"Whitney Houston","All The Man That I Need","/theorytab/view/whitney-houston/all-the-man-that-i-need"
1990,"Whitney Houston","I Have Nothing","/theorytab/view/whitney-houston/i-have-nothing"
1990,"Whitney Houston","It's Not Right But It's Okay - Remix","/theorytab/view/whitney-houston/its-not-right-but-its-okay---remix"
1990,"Whitney Houston","I Wanna Dance With Somebody","/theorytab/view/whitney-houston/i-wanna-dance-with-somebody"
1990,"Whitney Houston","Saving All My Love For You","/theorytab/view/whitney-houston/im-your-baby-tonight"
1990,"Whitney Houston","So Emotional","/theorytab/view/whitney-houston/saving-all-my-love-for-you"
1990,"Whitney Houston","How Will I Know","/theorytab/view/whitney-houston/so-emotional"
1990,"Whitney Houston","One Moment In Time","/theorytab/view/whitney-houston/how-will-i-know"
1990,"Whitney Houston","I'm Your Baby Tonight","/theorytab/view/whitney-houston/one-moment-in-time"
1990,"Elton John","Tiny Dancer","/theorytab/view/elton-john/tiny-dancer"
1990,"Elton John","Can You Feel the Love Tonight","/theorytab/view/elton-john/can-you-feel-the-love-tonight"
1990,"Elton John","Your Song","/theorytab/view/elton-john/your-song"
1990,"Elton John","Crocodile Rock","/theorytab/view/elton-john/crocodile-rock"
1990,"Elton John","Levon","/theorytab/view/elton-john/levon"
1990,"Elton John","The Oven Instructions Song","/theorytab/view/elton-john/the-oven-instructions-song"
1990,"Elton John","Yellow Brick Road","/theorytab/view/elton-john/yellow-brick-road"
1990,"Elton John","Nikita","/theorytab/view/elton-john/nikita"
1990,"Elton John","Don't Let The Sun Go Down On Me","/theorytab/view/elton-john/dont-let-the-sun-go-down-on-me"
1990,"Elton John","Love Song","/theorytab/view/elton-john/love-song"
1990,"Elton John","Daniel","/theorytab/view/elton-john/daniel"
1990,"Elton John","Sorry Seems To Be The Hardest Word","/theorytab/view/elton-john/sorry-seems-to-be-the-hardest-word"
1990,"Elton John","Skyline Pigeon","/theorytab/view/elton-john/goodbye-yellow-brick-road"
1990,"Elton John","Goodbye Yellow Brick Road","/theorytab/view/elton-john/rocket-man"
1990,"Elton John","Rocket Man","/theorytab/view/elton-john/benny-and-the-jets"
1990,"Elton John","Benny and the Jets","/theorytab/view/elton-john/skyline-pigeon"
1990,"Celine Dion","My Heart Will Go On","/theorytab/view/celine-dion/my-heart-will-go-on"
1990,"Celine Dion","That's the Way It Is","/theorytab/view/celine-dion/thats-the-way-it-is"
1990,"Celine Dion","All By Myself","/theorytab/view/celine-dion/all-by-myself"
1990,"Janet Jackson","No Sleeep","/theorytab/view/janet-jackson/no-sleeep"
1990,"Janet Jackson","Nasty","/theorytab/view/janet-jackson/nasty"
1990,"Janet Jackson","Together Again","/theorytab/view/janet-jackson/together-again"
1990,"Janet Jackson","Runaway","/theorytab/view/janet-jackson/runaway"
1990,"Toni Braxton","Unbreak My Heart","/theorytab/view/toni-braxton/unbreak-my-heart"
1990,"Michael Bolton","Start Breaking My Heart","/theorytab/view/michael-bolton/start-breaking-my-heart"
1990,"Michael Bolton","Safe Place From The Storm","/theorytab/view/michael-bolton/safe-place-from-the-storm"
1990,"En Vogue","Don't Let Go","/theorytab/view/en-vogue/dont-let-go"
1990,"En Vogue","Free Your Mind","/theorytab/view/en-vogue/free-your-mind"
1990,"R Kelly","Bump n' Grind","/theorytab/view/r-kelly/bump-n-grind"
1990,"Kelly Clarkson","Breakaway","/theorytab/view/kelly-clarkson/breakaway"
1990,"Kelly Clarkson","Already Gone","/theorytab/view/kelly-clarkson/already-gone"
1990,"David Guetta","When Love Takes Over ft Kelly Rowland","/theorytab/view/david-guetta/when-love-takes-over-ft-kelly-rowland"
1990,"Kelly Clarkson","Because Of You","/theorytab/view/kelly-clarkson/because-of-you"
1990,"Kelly Clarkson","Behind These Hazel Eyes","/theorytab/view/kelly-clarkson/behind-these-hazel-eyes"
1990,"R Kelly","I Believe I Can Fly","/theorytab/view/r-kelly/i-believe-i-can-fly"
1990,"Kelly Clarkson","Since U Been Gone","/theorytab/view/kelly-clarkson/since-u-been-gone"
1990,"Kelly Rowland","Work","/theorytab/view/kelly-rowland/work"
1990,"R Kelly","Ignition - Remix","/theorytab/view/r-kelly/ignition---remix"
1990,"Kelly Clarkson","Dark Side","/theorytab/view/kelly-clarkson/dark-side"
1990,"Kelly Clarkson","Stronger","/theorytab/view/kelly-clarkson/catching-my-breath"
1990,"Kelly Clarkson","Catching My Breath","/theorytab/view/kelly-clarkson/stronger"
1990,"Kelly Clarkson","Catch My Breath","/theorytab/view/kelly-clarkson/catch-my-breath"
1990,"Kelly Clarkson","Heartbeat Song","/theorytab/view/kelly-clarkson/heartbeat-song"
1990,"Frente","Accidently Kelly Street","/theorytab/view/frente/accidently-kelly-street"
1990,"Kelly Bailey","Half Life 2 OST - Triage at Dawn","/theorytab/view/kelly-bailey/half-life-2-ost---triage-at-dawn"
1990,"Kelly Clarkson","My Grown Up Christmas Wish","/theorytab/view/kelly-clarkson/my-grown-up-christmas-wish"
1990,"R Kelly","If I Could Turn Back the Hands of Time","/theorytab/view/r-kelly/if-i-could-turn-back-the-hands-of-time"
1990,"Tori Kelly","Nobody Love","/theorytab/view/tori-kelly/nobody-love"
1990,"Paul Kelly","From Little Things Big Things Grow","/theorytab/view/paul-kelly/from-little-things-big-things-grow"
1990,"Tori Kelly","Hollow","/theorytab/view/tori-kelly/hollow"
1990,"Nelly ft Kelly Rowland","Dilemma","/theorytab/view/nelly-ft-kelly-rowland/dilemma"
1990,"Paul Kelly","How to Make Gravy","/theorytab/view/paul-kelly/how-to-make-gravy"
1990,"Tori Kelly","Should've Been Us","/theorytab/view/tori-kelly/shouldve-been-us"
1990,"Kelly Clarkson","Walk Away","/theorytab/view/kelly-clarkson/walk-away"
1990,"Tori Kelly","Confetti","/theorytab/view/tori-kelly/confetti"
1990,"Kelly Clarkson","My Life Would Suck Without You","/theorytab/view/kelly-clarkson/my-life-would-suck-without-you"
1990,"Tori Kelly","Expensive","/theorytab/view/tori-kelly/expensive"
1990,"MIKA","Kelly Watch The Stars","/theorytab/view/mika/grace-kelly"
1990,"Air","Underneath The Tree","/theorytab/view/air/kelly-watch-the-stars"
1990,"Kelly Clarkson","Statues ft Leah Kelly","/theorytab/view/kelly-clarkson/underneath-the-tree"
1990,"The Eden Project","Unbreakable Smile","/theorytab/view/the-eden-project/statues-ft-leah-kelly"
1990,"Tori Kelly","Grace Kelly","/theorytab/view/tori-kelly/unbreakable-smile"
1990,"Shania Twain","That Don't Impress Me Much","/theorytab/view/shania-twain/that-dont-impress-me-much"
1990,"Shania Twain","Ka-Ching","/theorytab/view/shania-twain/ka-ching"
1990,"Shania Twain","Still The One","/theorytab/view/shania-twain/still-the-one"
1990,"Shania Twain","Any Man Of Mine","/theorytab/view/shania-twain/any-man-of-mine"
1990,"Shania Twain","You're Still The One","/theorytab/view/shania-twain/youre-still-the-one"
1990,"Shania Twain","If You're Not In It For Love I'm Outta Here","/theorytab/view/shania-twain/if-youre-not-in-it-for-love-im-outta-here"
1990,"Shania Twain","Man I Feel Like A Woman","/theorytab/view/shania-twain/man-i-feel-like-a-woman"
1990,"Shania Twain","Forever And For Always","/theorytab/view/shania-twain/forever-and-for-always"
1990,"Aerosmith","Cryin'","/theorytab/view/aerosmith/cryin"
1990,"Aerosmith","I Don't Want To Miss A Thing","/theorytab/view/aerosmith/i-dont-want-to-miss-a-thing"
1990,"Aerosmith","Crazy","/theorytab/view/aerosmith/crazy"
1990,"Aerosmith","Dream On","/theorytab/view/aerosmith/dream-on"
1990,"SWV","Right Here","/theorytab/view/swv/right-here"
1990,"SWV","Weak","/theorytab/view/swv/weak"
1990,"Rod Stewart","Young Turks","/theorytab/view/rod-stewart/young-turks"
1990,"Bryan Adams","Summer of 69","/theorytab/view/bryan-adams/summer-of-69"
1990,"Bryan Adams","Everything I Do","/theorytab/view/bryan-adams/everything-i-do"
1990,"Bryan Adams","Run To You","/theorytab/view/bryan-adams/run-to-you"
1990,"Brandy and Monica","The Boy Is Mine","/theorytab/view/brandy-and-monica/the-boy-is-mine"
1990,"Feist","Brandy Alexander","/theorytab/view/feist/brandy-alexander"
1990,"Looking Glass","Have You Ever","/theorytab/view/brandy/have-you-ever"
1990,"Brandy","Brandy","/theorytab/view/looking-glass/brandy"
1990,"Brandy","Almost Doesn't Count","/theorytab/view/brandy/almost-doesnt-count"
1990,"Brandy","Sittin' Up In My Room","/theorytab/view/brandy/sittin-up-in-my-room"
1990,"Michael Jackson","Billie Jean","/theorytab/view/michael-jackson/billie-jean"
1990,"Michael Jackson","Beat It","/theorytab/view/michael-jackson/beat-it"
1990,"Michael Jackson","Thriller","/theorytab/view/michael-jackson/thriller"
1990,"Michael Jackson","Black or White","/theorytab/view/michael-jackson/black-or-white"
1990,"Michael Jackson","Smooth Criminal","/theorytab/view/michael-jackson/smooth-criminal"
1990,"Michael Jackson","Don't Stop 'Till You Get Enough","/theorytab/view/michael-jackson/dont-stop-till-you-get-enough"
1990,"Michael Jackson","Man In The Mirror","/theorytab/view/michael-jackson/man-in-the-mirror"
1990,"Michael Jackson","Love Never Felt So Good","/theorytab/view/michael-jackson/love-never-felt-so-good"
1990,"Michael Jackson","I Just Can't Stop Loving You","/theorytab/view/michael-jackson/i-just-cant-stop-loving-you"
1990,"Michael Jackson","Earth Song","/theorytab/view/michael-jackson/earth-song"
1990,"Michael Jackson","Bad","/theorytab/view/michael-jackson/bad"
1990,"Michael Jackson","You Are Not Alone","/theorytab/view/michael-jackson/you-are-not-alone"
1990,"Michael Jackson","Break Of Dawn","/theorytab/view/michael-jackson/break-of-dawn"
1990,"Michael Jackson","Stranger In Moscow","/theorytab/view/michael-jackson/stranger-in-moscow"
1990,"Michael Jackson","Heal The World","/theorytab/view/michael-jackson/heal-the-world"
1990,"MajorVsMinor","Michael Jackson - Black or White","/theorytab/view/majorvsminor/michael-jackson---black-or-white"
1990,"Michael Jackson","Jam","/theorytab/view/michael-jackson/jam"
1990,"Michael Jackson","Why You Wanna Trip On Me","/theorytab/view/michael-jackson/why-you-wanna-trip-on-me"
1990,"Michael Jackson","She Drives Me Wild","/theorytab/view/michael-jackson/she-drives-me-wild"
1990,"Paul McCartney - Michael Jackson","Say Say Say","/theorytab/view/paul-mccartney---michael-jackson/say-say-say"
1990,"Michael Jackson","Will You Be There","/theorytab/view/michael-jackson/will-you-be-there"
1990,"Michael Jackson","Off the Wall","/theorytab/view/michael-jackson/give-into-me"
1990,"Michael Jackson","Who Is It","/theorytab/view/michael-jackson/threatened"
1990,"Michael Jackson","Michael Jackson - Thriller","/theorytab/view/michael-jackson/off-the-wall"
1990,"Michael Jackson","Man In TheMirror","/theorytab/view/michael-jackson/who-is-it"
1990,"Michael Jackson","Wanna Be Startin' Somethin'","/theorytab/view/james-egbert/michael-jackson---thriller"
1990,"Michael Jackson","This Time Around","/theorytab/view/michael-jackson/man-in-themirror"
1990,"James Egbert","Give Into Me","/theorytab/view/michael-jackson/wanna-be-startin-somethin"
1990,"Michael Jackson","Threatened","/theorytab/view/michael-jackson/this-time-around"
1990,"Tevin Campbell","I 2 I","/theorytab/view/tevin-campbell/i-2-i"
1990,"Tevin Campbell","Eye to Eye","/theorytab/view/tevin-campbell/eye-to-eye"
1990,"Phil Collins","In The Air Tonight","/theorytab/view/phil-collins/in-the-air-tonight"
1990,"Phil Collins","Another Day in Paradise","/theorytab/view/phil-collins/another-day-in-paradise"
1990,"Phil Collins","You Can't Hurry Love","/theorytab/view/phil-collins/you-cant-hurry-love"
1990,"Phil Collins","Can't Stop Loving You","/theorytab/view/phil-collins/cant-stop-loving-you"
1990,"Richard Marx","Right Here Waiting","/theorytab/view/richard-marx/right-here-waiting"
1990,"Richard Marx","Richard Marx - Right Here Waiting","/theorytab/view/richard-marx/richard-marx---right-here-waiting"
2000,"Rascal Flatts","Bless The Broken Road","/theorytab/view/rascal-flatts/bless-the-broken-road"
2000,"Rascal Flatts","What Hurts The Most","/theorytab/view/rascal-flatts/what-hurts-the-most"
2000,"Toby Keith","Courtesy of the Red White and Blue","/theorytab/view/toby-keith/courtesy-of-the-red-white-and-blue"
2000,"Toby Keith","Should've Been A Cowboy","/theorytab/view/toby-keith/shouldve-been-a-cowboy"
2000,"Toby Keith","Beer For My Horses ft Willie Nelson","/theorytab/view/toby-keith/beer-for-my-horses-ft-willie-nelson"
2000,"Kenny Chesney","Summertime","/theorytab/view/kenny-chesney/summertime"
2000,"Kenny Chesney","The Road And The Radio","/theorytab/view/kenny-chesney/the-road-and-the-radio"
2000,"Tim McGraw","It's Your Love","/theorytab/view/tim-mcgraw/its-your-love"
2000,"Tim McGraw","Live Like You Were Dying","/theorytab/view/tim-mcgraw/live-like-you-were-dying"
2000,"Tim McGraw","Where The Green Grass Grows","/theorytab/view/tim-mcgraw/where-the-green-grass-grows"
2000,"Tim McGraw","Telluride","/theorytab/view/tim-mcgraw/telluride"
2000,"Nickelback","Photograph","/theorytab/view/nickelback/photograph"
2000,"Nickelback","Hero","/theorytab/view/nickelback/hero"
2000,"Nickelback","If Everyone Cared","/theorytab/view/nickelback/if-everyone-cared"
2000,"George Strait","You Know Me Better Than That","/theorytab/view/george-strait/amarillo-by-morning"
2000,"George Strait","Amarillo By Morning","/theorytab/view/george-strait/you-know-me-better-than-that"
2000,"Brad Paisley","She's Everything","/theorytab/view/brad-paisley/shes-everything"
2000,"Brad Paisley","Time Well Wasted","/theorytab/view/brad-paisley/time-well-wasted"
2000,"Brad Paisley and Alison Krauss","Whiskey Lullaby","/theorytab/view/brad-paisley-and-alison-krauss/whiskey-lullaby"
2000,"Brad Paisley","Two Feet of Topsoil","/theorytab/view/brad-paisley/two-feet-of-topsoil"
2000,"Pink Guy","FRIED NOODLES","/theorytab/view/pink-guy/fried-noodles"
2000,"Pink","Just Give Me A Reason","/theorytab/view/pink/just-give-me-a-reason"
2000,"Pink Floyd","Comfortably Numb","/theorytab/view/pink-floyd/comfortably-numb"
2000,"Pink Floyd","Breathe","/theorytab/view/pink-floyd/breathe"
2000,"Pink Floyd","The Great Gig In The Sky","/theorytab/view/pink-floyd/the-great-gig-in-the-sky"
2000,"Pink Floyd","Another Brick In the Wall","/theorytab/view/pink-floyd/another-brick-in-the-wall"
2000,"Pink Floyd","Time","/theorytab/view/pink-floyd/time"
